id,plant_id,account_type,is_active,plant_name,year,market_price_min,market_price_max,unit,size,est_price,source
194,PLTA0174,A,1,ประดู่เหลือง,2568,200,800,บาท/ต้น,S,200,ร้านขายต้นไม้ (ราคาขายปลีก)
195,PLTA0175,A,1,ประดู่แดง,2568,200,800,บาท/ต้น,S,200,ร้านขายต้นไม้ (ราคาขายปลีก)
196,PLTA0176,A,1,ประดู่ชิงชัน,2568,800,4000,บาท/ต้น,S,800,กรมป่าไม้ (ราคาหน้าสวน)
197,PLTA0177,A,1,ประดู่ป่า,2568,500,2500,บาท/ต้น,S,500,กรมป่าไม้ (ราคาหน้าสวน)
198,PLTA0178,A,1,ประยงค์,2568,300,1500,บาท/ต้น,S,300,ร้านขายต้นไม้ (ราคาขายปลีก)
199,PLTA0179,A,1,ปริกหางกระรอก,2568,,,–,S,–,ไม่มีการซื้อขายในตลาด
200,PLTA0180,A,1,ปอสา ปอทะเล,2568,,,–,S,–,ไม่มีการซื้อขายในตลาด
201,PLTA0181,A,1,ป่านศรนารายณ์,2568,100,300,บาท/ต้น,S,100,ร้านขายต้นไม้ (ราคาขายปลีก)
202,PLTA0182,A,1,ปาริชาติ,2568,150,500,บาท/ต้น,S,150,ร้านขายต้นไม้ (ราคาขายปลีก)
203,PLTA0183,A,1,ปาล์มขนนก,2568,500,3000,บาท/ต้น,S,500,ตลาดสี่มุมเมือง (ราคาขายส่ง)
204,PLTA0184,A,1,ปาล์มขวด,2568,1000,5000,บาท/ต้น,S,"1,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
205,PLTA0185,A,1,ปาล์มจีน,2568,300,1000,บาท/ต้น,S,300,ตลาดสี่มุมเมือง (ราคาขายส่ง)
206,PLTA0186,A,1,ปาล์มจีบ,2568,300,1000,บาท/ต้น,S,300,ตลาดสี่มุมเมือง (ราคาขายส่ง)
207,PLTA0187,A,1,ปาล์มชวา,2568,1000,4000,บาท/ต้น,S,"1,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
208,PLTA0188,A,1,ปาล์มแชมเปญ,2568,800,4000,บาท/ต้น,S,800,ตลาดสี่มุมเมือง (ราคาขายส่ง)
209,PLTA0189,A,1,ปาล์มแดง ก. ขนาดเล็ก (อายุ 1-2 ปี),2568,300,600,บาท/ต้น,S,300,ตลาดสี่มุมเมือง (ราคาขายส่ง)
210,PLTA0189,A,1,ปาล์มแดง ข. ขนาดกลาง (อายุ 2-3 ปี),2568,700,1500,บาท/ต้น,S,–,ตลาดสี่มุมเมือง (ราคาขายส่ง)
211,PLTA0189,A,1,ปาล์มแดง ค. ขนาดใหญ่ (อายุ 3 ปีขึ้นไป),2568,1000,3000,บาท/ต้น,S,–,ตลาดสี่มุมเมือง (ราคาขายส่ง)
212,PLTA0190,A,1,ปาล์มน้ำมัน ก. ขนาดเล็ก อายุไม่ถึง 1 ปี,2568,500,1500,บาท/ต้น,S,500,สศก. (ราคาเกษตรกร)
213,PLTA0190,A,1,ปาล์มน้ำมัน ข. ขนาดกลาง อายุตั้งแต่ 1 ปีขึ้นไปแต่ไม่ถึง 3 ปี,2568,1500,4000,บาท/ต้น,S,–,สศก. (ราคาเกษตรกร)
214,PLTA0190,A,1,ปาล์มน้ำมัน ค. ขนาดใหญ่ อายุตั้งแต่ 3 ปีขึ้นไป,2568,3000,6000,บาท/ต้น,S,–,สศก. (ราคาเกษตรกร)
215,PLTA0191,A,1,ปาล์มพัด,2568,500,2000,บาท/ต้น,S,500,ตลาดสี่มุมเมือง (ราคาขายส่ง)
216,PLTA0192,A,1,ปาล์มฟอกซ์เทล,2568,1000,4000,บาท/ต้น,S,"1,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
217,PLTA0193,A,1,ปาล์มเยอรมัน,2568,3000,10000,บาท/ต้น,S,"3,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
218,PLTA0194,A,1,ปาล์มแว็กซ์,2568,800,3000,บาท/ต้น,S,800,ตลาดสี่มุมเมือง (ราคาขายส่ง)
219,PLTA0195,A,1,ปาล์มสิบสองปันนา,2568,1000,4000,บาท/ต้น,S,"1,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
220,PLTA0196,A,1,ปีบ กาสะลอง,2568,200,800,บาท/ต้น,S,200,ร้านขายต้นไม้ (ราคาขายปลีก)
221,PLTA0197,A,1,แปรงล้างขวด,2568,500,3000,บาท/ต้น,S,500,ร้านขายต้นไม้ (ราคาขายปลีก)
222,PLTA0198,A,1,โปร่งฟ้า,2568,,,–,S,–,ไม่มีการซื้อขายในตลาด
223,PLTA0199,A,1,ผกากรอง,2568,30,100,บาท/กอ,S,30,ร้านขายต้นไม้ (ราคาขายปลีก)
224,PLTA0200,A,1,ผักหวาน,2568,100,400,บาท/ต้น,S,100,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
225,PLTA0201,A,1,ผักเหลียง (เหมียง) ก. จำนวน 30-50 ต้น/กอ,2568,150,400,บาท/กอ,S,150,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
226,PLTA0201,A,1,ผักเหลียง (เหมียง) ข. จำนวน 51-80 ต้น/กอ,2568,400,800,บาท/กอ,S,–,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
227,PLTA0201,A,1,ผักเหลียง (เหมียง) ค. จำนวน 81 ต้นขึ้น/กอ,2568,800,1500,บาท/กอ,S,–,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
228,PLTA0202,A,1,ผักเฮือด ผักฮิ้,2568,150,500,บาท/ต้น,S,150,ร้านขายต้นไม้ (ราคาขายปลีก)
229,PLTA0203,A,1,ไผ่ ไผ่จีน ไผ่สีทอง ไผ่เหลือง ก. ความสูงเฉลี่ยไม่ถึง 1.50 เมตร,2568,200,500,บาท/กอ,S,200,ตลาดสี่มุมเมือง (ราคาขายส่ง)
230,PLAT0203,A,1,ไผ่ ไผ่จีน ไผ่สีทอง ไผ่เหลือง ข. ความสูงเฉลี่ยตั้งแต่ 1.50 เมตรขึ้นไป,2568,500,1200,บาท/กอ,S,–,ตลาดสี่มุมเมือง (ราคาขายส่ง)
231,PLTA0203,A,1,ไผ่ ไผ่จีน ไผ่สีทอง ไผ่เหลือง,2568,20,60,บาท/ลำ,S,20,ตลาดสี่มุมเมือง (ราคาขายส่ง)
232,PLTA0204,A,1,ไผ่ตง ไผ่บ้าน ไผ่ใหญ่ ก. ความสูงเฉลี่ยไม่ถึง 3 เมตร,2568,300,700,บาท/กอ,S,300,ตลาดสี่มุมเมือง (ราคาขายส่ง)
233,PLTA0204,A,1,ไผ่ตง ไผ่บ้าน ไผ่ใหญ่ ข. ความสูงเฉลี่ยตั้งแต่ 3 เมตรขึ้นไป,2568,700,1500,บาท/กอ,S,–,ตลาดสี่มุมเมือง (ราคาขายส่ง)
234,PLTA0204,A,1,ไผ่ตง ไผ่บ้าน ไผ่ใหญ่,2568,30,80,บาท/ลำ,S,30,ตลาดสี่มุมเมือง (ราคาขายส่ง)
235,PLTA0205,A,1,ไผ่น้ำเต้า ก. ความสูงเฉลี่ยไม่ถึง 1.50 เมตร,2568,200,500,บาท/กอ,S,200,ร้านขายต้นไม้ (ราคาขายปลีก)
236,PLTA0205,A,1,ไผ่น้ำเต้า ข. ความสูงเฉลี่ยตั้งแต่ 1.50 เมตรขึ้นไป,2568,500,1000,บาท/กอ,S,–,ร้านขายต้นไม้ (ราคาขายปลีก)
237,PLTA0205,A,1,ไผ่น้ำเต้า,2568,20,50,บาท/ลำ,S,20,ร้านขายต้นไม้ (ราคาขายปลีก)
238,PLTA0206,A,1,ไผ่บง ไผ่สีสุก ไผ่หวาน ก. ความสูงเฉลี่ยไม่ถึง 1.50 เมตร,2568,300,700,บาท/กอ,S,300,ตลาดสี่มุมเมือง (ราคาขายส่ง)
239,PLTA0206,A,1,ไผ่บง ไผ่สีสุก ไผ่หวาน ข. ความสูงเฉลี่ยตั้งแต่ 1.50 เมตรขึ้นไป,2568,700,1500,บาท/กอ,S,–,ตลาดสี่มุมเมือง (ราคาขายส่ง)
240,PLTA0206,A,1,ไผ่บง ไผ่สีสุก ไผ่หวาน,2568,30,80,บาท/ลำ,S,30,ตลาดสี่มุมเมือง (ราคาขายส่ง)
241,PLTA0207,A,1,ไผ่ป่า ไผ่ทั่วไป ก. ความสูงเฉลี่ยไม่ถึง 1.50 เมตร,2568,80,200,บาท/กอ,S,80,ร้านขายต้นไม้ (ราคาขายปลีก)
242,PLTA0207,A,1,ไผ่ป่า ไผ่ทั่วไป ข. ความสูงเฉลี่ยตั้งแต่ 1.50 เมตรขึ้นไป,2568,200,400,บาท/กอ,S,–,ร้านขายต้นไม้ (ราคาขายปลีก)
243,PLTA0207,A,1,ไผ่ป่า ไผ่ทั่วไป,2568,5,20,บาท/ลำ,S,5,ร้านขายต้นไม้ (ราคาขายปลีก)
244,PLTA0208,A,1,ไผ่เป๊าะ,2568,500,2000,บาท/กอ,S,500,ตลาดสี่มุมเมือง (ราคาขายส่ง)
245,PLTA0208,A,1,ไผ่เป๊าะ,2568,40,100,บาท/ลำ,S,40,ตลาดสี่มุมเมือง (ราคาขายส่ง)
246,PLTA0209,A,1,ไผ่รวก ไผ่ลำมะลอก ก. ความสูงเฉลี่ยไม่ถึง 1.50 เมตร,2568,200,500,บาท/กอ,S,200,ร้านขายต้นไม้ (ราคาขายปลีก)
247,PLTA0209,A,1,ไผ่รวก ไผ่ลำมะลอก ข. ความสูงเฉลี่ยตั้งแต่ 1.50 เมตรขึ้นไป,2568,500,1000,บาท/กอ,S,–,ร้านขายต้นไม้ (ราคาขายปลีก)
248,PLTA0209,A,1,ไผ่รวก ไผ่ลำมะลอก,2568,10,40,บาท/ลำ,S,10,ร้านขายต้นไม้ (ราคาขายปลีก)
249,PLTA0210,A,1,ไผ่ลาย ก. ความสูงเฉลี่ยไม่ถึง 1.50 เมตร,2568,100,300,บาท/กอ,S,100,ร้านขายต้นไม้ (ราคาขายปลีก)
250,PLTA0210,A,1,ไผ่ลาย ข. ความสูงเฉลี่ยตั้งแต่ 1.50 เมตรขึ้นไป,2568,300,600,บาท/กอ,S,–,ร้านขายต้นไม้ (ราคาขายปลีก)
251,PLTA0211,A,1,ไผ่เลี้ยง ก. ความสูงเฉลี่ยไม่ถึง 1.50 เมตร,2568,150,350,บาท/กอ,S,150,ร้านขายต้นไม้ (ราคาขายปลีก)
252,PLTA0211,A,1,ไผ่เลี้ยง ข. ความสูงเฉลี่ยตั้งแต่ 1.50 เมตรขึ้นไป,2568,350,700,บาท/กอ,S,–,ร้านขายต้นไม้ (ราคาขายปลีก)
253,PLTA0211,A,1,ไผ่เลี้ยง,2568,10,30,บาท/ลำ,S,10,ร้านขายต้นไม้ (ราคาขายปลีก)
254,PLTA0212,A,1,ฝรั่งพันธุ์ดี,2568,500,1500,บาท/ต้น,S,500,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
255,PLTA0213,A,1,ฝรั่งพันธุ์พื้นเมือง,2568,100,400,บาท/ต้น,S,100,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
256,PLTA0214,A,1,ฝาด,2568,,,–,S,–,ไม่มีการซื้อขายในตลาด
257,PLTA0215,A,1,เพกา ลิ้นฟ้า ลิ้นไม้ มะริดไม้ สะบ้ามอญ,2568,200,800,บาท/ต้น,S,200,ร้านขายต้นไม้ (ราคาขายปลีก)
